frequency,date,region,usd_aum,tonnes_holdings,gold_price_usd_per_oz
Weekly,2022-10-07,Europe,86859565302.4900054932,1592.8,1698.82
Weekly,2022-10-07,Asia,7140312081.3400001526,124.84,1698.82
Weekly,2022-10-07,Other,3357471719.6399998665,61.53,1698.82
Weekly,2022-10-14,North America,94101833591.1499938965,1774.63,1661.86
Weekly,2022-10-14,Europe,83837259772.5899963379,1581.05,1661.86
Weekly,2022-10-14,Asia,6838222332.1000003815,121.56,1661.86
Weekly,2022-10-14,Other,3234079913.2300000191,60.98,1661.86
Weekly,2022-10-21,North America,92465579386.4299926758,1750.19,1645.6
Weekly,2022-10-21,Europe,83628716158.4100036621,1582.93,1645.6
Weekly,2022-10-21,Asia,6716061275.8199996948,120.54,1645.6
Weekly,2022-10-21,Other,3254529448.3800001144,61.65,1645.6
Weekly,2022-10-28,North America,92112812115.3300018311,1738.44,1656.59
Weekly,2022-10-28,Europe,83876242326.6799926758,1582.99,1656.59
Weekly,2022-10-28,Asia,6676914694.6300001144,119.43,1656.59
Weekly,2022-10-28,Other,3258228580.3299999237,61.49,1656.59
Weekly,2022-11-04,North America,92564179925.8000030518,1719.46,1647.39
Weekly,2022-11-04,Europe,85291375141.9900054932,1584.36,1647.39
Weekly,2022-11-04,Asia,6751878958.9799995422,119.46,1647.39
Weekly,2022-11-04,Other,3294098340.3200001717,61.25,1647.39
Weekly,2022-11-11,North America,97282926866.4799957275,1719.86,1715.39
Weekly,2022-11-11,Europe,89588881157.1000061035,1583.84,1715.39
Weekly,2022-11-11,Asia,7183762770.9399995804,119.99,1715.39
Weekly,2022-11-11,Other,3464420921.9299998283,61.23,1715.39
Weekly,2022-11-18,North America,96474024418.6100006104,1713.11,1764.69
Weekly,2022-11-18,Europe,88927218383.5700073242,1579.1,1764.69
Weekly,2022-11-18,Asia,7021821853.3100004196,118.01,1764.69
Weekly,2022-11-18,Other,3438813582.1300001144,61.03,1764.69
Weekly,2022-11-25,North America,96750741683.5,1717.78,1746.15
Weekly,2022-11-25,Europe,89062701629.2700042725,1581.28,1746.15
Weekly,2022-11-25,Asia,7017029957.6300001144,118.79,1746.15
Weekly,2022-11-25,Other,3454478598.9000000954,61.33,1746.15
Weekly,2022-12-02,North America,98267557204.25,1712.54,1768.13
Weekly,2022-12-02,Europe,90727487211.4499969482,1581.14,1768.13
Weekly,2022-12-02,Asia,7173244485.8599996567,118.44,1768.13
Weekly,2022-12-02,Other,3516102441.8699998856,61.23,1768.13
Weekly,2022-12-09,North America,99035362788.3899993896,1714.97,1783.82
Weekly,2022-12-09,Europe,90866764175.6100006104,1573.52,1783.82
Weekly,2022-12-09,Asia,7112759564.8000001907,117.9,1783.82
Weekly,2022-12-09,Other,3516365998.5199999809,60.9,1783.82
Weekly,2022-12-16,North America,98768197527.7400054932,1713.78,1798.86
Weekly,2022-12-16,Europe,90482221427.8800048828,1570,1798.86
Weekly,2022-12-16,Asia,7056692033.3999996185,117.36,1798.86
Weekly,2022-12-16,Other,3482136137.9499998093,60.46,1798.86
Weekly,2022-12-23,North America,99332695106.6000061035,1718.92,1804.07
Weekly,2022-12-23,Europe,90474843944.9199981689,1565.64,1804.07
Weekly,2022-12-23,Asia,7106517637.3299999237,117.32,1804.07
Weekly,2022-12-23,Other,3517927880.7899999619,60.88,1804.07
Weekly,2022-12-30,North America,100477467660.4499969482,1724.39,1804.85
Weekly,2022-12-30,Europe,91293754206.9900054932,1566.78,1804.85
Weekly,2022-12-30,Asia,7332463158.2899999619,119.3,1804.85
Weekly,2022-12-30,Other,3541043380.1900000572,60.77,1804.85
Weekly,2023-01-06,North America,102773087965.1900024414,1725.84,1839.82
Weekly,2023-01-06,Europe,93200288838.8999938965,1565.09,1839.82
Weekly,2023-01-06,Asia,7378290826.5799999237,118.49,1839.82
Weekly,2023-01-06,Other,3639921605.4099998474,61.17,1839.82
Weekly,2023-01-13,North America,105764050025.9100036621,1724.89,1883.91
Weekly,2023-01-13,Europe,95551330922.4700012207,1558.34,1883.91
Weekly,2023-01-13,Asia,7465251884.6099996567,116.39,1883.91
Weekly,2023-01-13,Other,3739279158.4200000763,60.99,1883.91
Weekly,2023-01-20,North America,107178181919.6900024414,1731.84,1919
Weekly,2023-01-20,Europe,95563000381.1000061035,1544.15,1919
Weekly,2023-01-20,Asia,7542567331.1400003433,116.62,1919
Weekly,2023-01-20,Other,3817427810.3899998665,61.67,1919
Weekly,2023-01-27,North America,107272041345.8600006104,1735.02,1924.38
Weekly,2023-01-27,Europe,95121327416.3300018311,1538.5,1924.38
Weekly,2023-01-27,Asia,7536014365.6899995804,116.63,1924.38
Weekly,2023-01-27,Other,3876532176.8000001907,62.69,1924.38
Weekly,2023-02-03,North America,104805312981.9900054932,1738.24,1914.18
Weekly,2023-02-03,Europe,91766743022.7899932861,1521.99,1914.18
Weekly,2023-02-03,Asia,7316280902.9200000763,113.98,1914.18
Weekly,2023-02-03,Other,3758207194.8299999237,62.24,1914.18
Weekly,2023-02-10,North America,103757396403.5200042725,1735.34,1871.08
Weekly,2023-02-10,Europe,90971586106.7200012207,1521.5,1871.08
Weekly,2023-02-10,Asia,7232125096.5699996948,114.6,1871.08
Weekly,2023-02-10,Other,3734634264.4699997902,62.45,1871.08
Weekly,2023-02-17,North America,101976890253.3600006104,1729.51,1842.77
Weekly,2023-02-17,Europe,89572154411.1699981689,1519.13,1842.77
Weekly,2023-02-17,Asia,7149166835.0100002289,115.05,1842.77
Weekly,2023-02-17,Other,3693487343.8499999046,62.67,1842.77
Weekly,2023-02-24,North America,100489574902.1199951172,1725.93,1831.08
Weekly,2023-02-24,Europe,87860895756.0500030518,1509.03,1831.08
Weekly,2023-02-24,Asia,7078299178.6700000763,114.88,1831.08
Weekly,2023-02-24,Other,3662639359.4299998283,62.87,1831.08
Weekly,2023-03-03,North America,101709566195.6799926758,1718.23,1832.37
Weekly,2023-03-03,Europe,89114385763.0200042725,1505.45,1832.37
Weekly,2023-03-03,Asia,7249407014.2600002289,115.66,1832.37
Weekly,2023-03-03,Other,3770262707.4499998093,63.68,1832.37
Weekly,2023-03-10,North America,102049318905.2899932861,1705.35,1836.91
Weekly,2023-03-10,Europe,90292206108.0299987793,1508.88,1836.91
Weekly,2023-03-10,Asia,7303052814.2399997711,116.7,1836.91
Weekly,2023-03-10,Other,3807501817.7199997902,63.7,1836.91
Weekly,2023-03-17,North America,108671935630.4199981689,1722.68,1925.42
Weekly,2023-03-17,Europe,95404903269.3200073242,1512.37,1925.42
Weekly,2023-03-17,Asia,7638785183.3100004196,117.28,1925.42
Weekly,2023-03-17,Other,4048055192.9800000191,64.25,1925.42
Weekly,2023-03-24,North America,110701955667.2799987793,1726.96,1968.59
Weekly,2023-03-24,Europe,97457463439.9799957275,1520.35,1968.59
Weekly,2023-03-24,Asia,7902485973.9899997711,118.61,1968.59
Weekly,2023-03-24,Other,4094389459.0100002289,63.87,1968.59
Weekly,2023-03-31,North America,110413323450.8999938965,1734.73,1963.92
Weekly,2023-03-31,Europe,97177551486.7400054932,1526.78,1963.92
Weekly,2023-03-31,Asia,7913188222.2100000381,118.66,1963.92
Weekly,2023-03-31,Other,3985415456.5799999237,62.62,1963.92
Weekly,2023-04-07,North America,112119505524.4600067139,1742,2005.51
Weekly,2023-04-07,Europe,98263968089.2799987793,1526.73,2005.51
Weekly,2023-04-07,Asia,8023277934.7600002289,118.61,2005.51
Weekly,2023-04-07,Other,4045343367.1100001335,62.82,2005.51
Weekly,2023-04-14,North America,113222173463.1100006104,1743.89,2016.13
Weekly,2023-04-14,Europe,99245397146.5099945068,1528.61,2016.13
Weekly,2023-04-14,Asia,8084454157.2700004578,118.62,2016.13
Weekly,2023-04-14,Other,4082246942.6799998283,62.84,2016.13
Weekly,2023-04-21,North America,110762307633.0399932861,1745.54,1993.26
Weekly,2023-04-21,Europe,96883714820.2899932861,1526.83,1993.26
Weekly,2023-04-21,Asia,7940637011.1700000763,118.57,1993.26
Weekly,2023-04-21,Other,3988136181.5900001526,62.82,1993.26
Weekly,2023-04-28,North America,111533625149.6100006104,1749.81,1987.36
Weekly,2023-04-28,Europe,97278378444.3999938965,1526.16,1987.36
Weekly,2023-04-28,Asia,7949200209.8199996948,118.9,1987.36
Weekly,2023-04-28,Other,4041798370.6300001144,63.41,1987.36
Weekly,2023-05-05,North America,113112887737.5500030518,1758.27,2007.58
Weekly,2023-05-05,Europe,98444621006.6199951172,1530.26,2007.58
Weekly,2023-05-05,Asia,8114603125.8699998856,118.63,2007.58
Weekly,2023-05-05,Other,4098972469.25,63.62,2007.58
Weekly,2023-05-12,North America,114710405926.75,1766.37,2020.83
Weekly,2023-05-12,Europe,99129315653.8600006104,1526.45,2020.83
Weekly,2023-05-12,Asia,7979344138.8400001526,118.11,2020.83
Weekly,2023-05-12,Other,4131809546.2800002098,63.66,2020.83
Weekly,2023-05-19,North America,111843683972.6499938965,1773.41,1984.73
Weekly,2023-05-19,Europe,96343948047.4600067139,1527.65,1984.73
Weekly,2023-05-19,Asia,7858474805.4799995422,118.27,1984.73
Weekly,2023-05-19,Other,4028991381.7899999619,63.87,1984.73
Weekly,2023-05-26,North America,111001977620.0800018311,1772.45,1961.06
Weekly,2023-05-26,Europe,95646162335.2400054932,1527.25,1961.06
Weekly,2023-05-26,Asia,7788382643.9099998474,118.23,1961.06
Weekly,2023-05-26,Other,3968017898,63.35,1961.06
Weekly,2023-06-02,North America,111670736579.2299957275,1769.18,1960.47
Weekly,2023-06-02,Europe,96279931958.6399993896,1525.35,1960.47
Weekly,2023-06-02,Asia,7912729851.8199996948,118.97,1960.47
Weekly,2023-06-02,Other,4009928465.8600001335,63.48,1960.47
Weekly,2023-06-09,North America,111051673609.2899932861,1762.02,1962.19
Weekly,2023-06-09,Europe,96090321158.1999969482,1524.64,1962.19
Weekly,2023-06-09,Asia,7859191463.25,118.76,1962.19
Weekly,2023-06-09,Other,3997592000.8800001144,63.42,1962.19
Weekly,2023-06-16,North America,110984693336.1100006104,1761.45,1955.04
Weekly,2023-06-16,Europe,95960214614.5299987793,1523,1955.04
Weekly,2023-06-16,Asia,7827236315.8999996185,118.63,1955.04
Weekly,2023-06-16,Other,3955925343.7600002289,62.77,1955.04
Weekly,2023-06-23,North America,108751686384.5599975586,1751.98,1931.6
Weekly,2023-06-23,Europe,93537486412.5800018311,1506.88,1931.6
Weekly,2023-06-23,Asia,7710583722.1800003052,118.63,1931.6
Weekly,2023-06-23,Other,3687621757.7800002098,59.44,1931.6
Weekly,2023-06-30,North America,107233425365.2100067139,1744.19,1912.41
Weekly,2023-06-30,Europe,92102789270.2700042725,1498.09,1912.41
Weekly,2023-06-30,Asia,7749445718.3599996567,120.22,1912.41
Weekly,2023-06-30,Other,3654791520.0799999237,59.47,1912.41
Weekly,2023-07-07,North America,107122440226.5,1733.28,1922.45
Weekly,2023-07-07,Europe,92565566716.3500061035,1497.74,1922.45
Weekly,2023-07-07,Asia,7740727967.5100002289,119.24,1922.45
Weekly,2023-07-07,Other,3673213241.5700001717,59.45,1922.45
Weekly,2023-07-14,North America,108749098928.1600036621,1731.31,1944.36
Weekly,2023-07-14,Europe,94171273084.0899963379,1499.23,1944.36
Weekly,2023-07-14,Asia,7887365248.4099998474,119.61,1944.36
Weekly,2023-07-14,Other,3721297568.0300002098,59.24,1944.36
Weekly,2023-07-21,North America,109440182279.6300048828,1736.18,1967.33
Weekly,2023-07-21,Europe,93977585437.1399993896,1490.89,1967.33
Weekly,2023-07-21,Asia,7937026879.2399997711,119.94,1967.33
Weekly,2023-07-21,Other,3675494715.6900000572,58.3,1967.33
Weekly,2023-07-28,North America,108599469121.1699981689,1728.42,1956.92
Weekly,2023-07-28,Europe,93096774707.5099945068,1481.71,1956.92
Weekly,2023-07-28,Asia,8012833515.3500003815,121.62,1956.92
Weekly,2023-07-28,Other,3653595308.0399999619,58.16,1956.92
Weekly,2023-08-04,North America,106994632721.4900054932,1713.26,1948.03
Weekly,2023-08-04,Europe,92387370702.2400054932,1479.35,1948.03
Weekly,2023-08-04,Asia,8023849635.5100002289,122.21,1948.03
Weekly,2023-08-04,Other,3618085170.5500001907,57.96,1948.03
Weekly,2023-08-11,North America,105068947904.1499938965,1705.83,1923.51
Weekly,2023-08-11,Europe,90838101616.4199981689,1474.78,1923.51
Weekly,2023-08-11,Asia,7999307277.5500001907,123.03,1923.51
Weekly,2023-08-11,Other,3546170753.4099998474,57.57,1923.51
Weekly,2023-08-18,North America,103163884176.8300018311,1694.46,1900.37
Weekly,2023-08-18,Europe,89631096954.2899932861,1472.17,1900.37
Weekly,2023-08-18,Asia,8052508637.3999996185,124.84,1900.37
Weekly,2023-08-18,Other,3520381664.5599999428,57.83,1900.37
Weekly,2023-08-25,North America,103563289905.1300048828,1681.65,1906.36
Weekly,2023-08-25,Europe,90594535318.2400054932,1471.05,1906.36
Weekly,2023-08-25,Asia,8258361200.0699996948,127.07,1906.36
Weekly,2023-08-25,Other,3578251298.3600001335,58.1,1906.36
Weekly,2023-09-01,North America,105091210176.4299926758,1684.42,1935.18
Weekly,2023-09-01,Europe,91718210175.1300048828,1470.08,1935.18
Weekly,2023-09-01,Asia,8491077522.8699998856,128.95,1935.18
Weekly,2023-09-01,Other,3621028716.1799998283,58.03,1935.18
Weekly,2023-09-08,North America,104038733025.8500061035,1678.63,1926.3
Weekly,2023-09-08,Europe,90461852048.3899993896,1459.53,1926.3
Weekly,2023-09-08,Asia,8508111848.75,129.97,1926.3
Weekly,2023-09-08,Other,3582748609.5900001526,57.81,1926.3
Weekly,2023-09-15,North America,103567871188.7200012207,1671.1,1915.35
Weekly,2023-09-15,Europe,90376000232.8999938965,1458.22,1915.35
Weekly,2023-09-15,Asia,8683202746.6200008392,132.2,1915.35
Weekly,2023-09-15,Other,3590436348.8000001907,57.96,1915.35
Weekly,2023-09-22,North America,103315567737.3699951172,1667.31,1928.82
Weekly,2023-09-22,Europe,90196531184.3399963379,1455.59,1928.82
Weekly,2023-09-22,Asia,8742073934.0300006866,132.72,1928.82
Weekly,2023-09-22,Other,3588472581.0100002289,57.91,1928.82
Weekly,2023-09-29,North America,99122389333.9199981689,1648.39,1892.65
Weekly,2023-09-29,Europe,86848566540.3000030518,1444.16,1892.65
Weekly,2023-09-29,Asia,8480593057.1999998093,133.74,1892.65
Weekly,2023-09-29,Other,3485036208.9899997711,57.95,1892.65
Weekly,2023-10-06,North America,95699382848.0399932861,1635.78,1822.7
Weekly,2023-10-06,Europe,83785948514.3800048828,1432.2,1822.7
Weekly,2023-10-06,Asia,8383555344.4499998093,134.06,1822.7
Weekly,2023-10-06,Other,3400027723.0199999809,58.11,1822.7
Weekly,2023-10-13,North America,99998122976.2899932861,1628.99,1871.39
Weekly,2023-10-13,Europe,87488725337.0200042725,1425.31,1871.39
Weekly,2023-10-13,Asia,8676502401.5799999237,135.47,1871.39
Weekly,2023-10-13,Other,3587582575.7300000191,58.5,1871.39
Weekly,2023-10-20,North America,103937579878.8099975586,1625.81,1948.8
Weekly,2023-10-20,Europe,89648445328.1799926758,1402.25,1948.8
Weekly,2023-10-20,Asia,9169330596.3199996948,137.01,1948.8
Weekly,2023-10-20,Other,3748857755.3600001335,58.65,1948.8
Weekly,2023-10-27,North America,103439701320.0599975586,1622.4,1975.57
Weekly,2023-10-27,Europe,91516584624.2700042725,1435.52,1975.57
Weekly,2023-10-27,Asia,9090178206.7800006866,135.36,1975.57
Weekly,2023-10-27,Other,3738991753.9499998093,58.64,1975.57
Weekly,2023-11-03,North America,104195759881.7100067139,1624.95,1991.78
Weekly,2023-11-03,Europe,91292167313.4499969482,1423.7,1991.78
Weekly,2023-11-03,Asia,9033834054.0900001526,133.92,1991.78
Weekly,2023-11-03,Other,3777128216.3099999428,58.92,1991.78
Weekly,2023-11-10,North America,101711549331.7700042725,1629.36,1960.75
Weekly,2023-11-10,Europe,88127871758.7400054932,1411.73,1960.75
Weekly,2023-11-10,Asia,8777279894.1599998474,132.17,1960.75
Weekly,2023-11-10,Other,3666847479.7399997711,58.71,1960.75
Weekly,2023-11-17,North America,104616785194.7100067139,1642.54,1963.91
Weekly,2023-11-17,Europe,89743924033.4100036621,1409.02,1963.91
Weekly,2023-11-17,Asia,8963583942.7399997711,133.42,1963.91
Weekly,2023-11-17,Other,3740021765.9299998283,58.69,1963.91
Weekly,2023-11-24,North America,105433874687.5200042725,1638.98,1993.31
Weekly,2023-11-24,Europe,90773812377.8300018311,1411.09,1993.31
Weekly,2023-11-24,Asia,9069466867.1499996185,134.54,1993.31
Weekly,2023-11-24,Other,3903497555.9000000954,60.69,1993.31
Weekly,2023-12-01,North America,107442715182.8800048828,1633.69,2033.43
Weekly,2023-12-01,Europe,93109788223.1999969482,1415.88,2033.43
Weekly,2023-12-01,Asia,9385552215.4400005341,135.83,2033.43
Weekly,2023-12-01,Other,3883187690.9099998474,59.05,2033.43
Weekly,2023-12-08,North America,105765019142.1100006104,1638.22,2026.76
Weekly,2023-12-08,Europe,90238143233.8699951172,1397.7,2026.76
Weekly,2023-12-08,Asia,9234941172.3899993896,134.91,2026.76
Weekly,2023-12-08,Other,3776587456.6700000763,58.44,2026.76
Weekly,2023-12-15,North America,107376232489.5899963379,1643.43,2005.68
Weekly,2023-12-15,Europe,91109841364.2299957275,1394.4,2005.68
Weekly,2023-12-15,Asia,9452022413.2099990845,137.24,2005.68
Weekly,2023-12-15,Other,3838212283.4400000572,58.71,2005.68
Weekly,2023-12-22,North America,108499388131.3600006104,1641.73,2039.63
Weekly,2023-12-22,Europe,91525103138.5800018311,1384.88,2039.63
Weekly,2023-12-22,Asia,9564845638.1700000763,138.09,2039.63
Weekly,2023-12-22,Other,3837745496.6399998665,58.07,2039.63
Weekly,2023-12-29,North America,108907559363.7299957275,1642.45,2064.28
Weekly,2023-12-29,Europe,92026007850.3200073242,1387.86,2064.28
Weekly,2023-12-29,Asia,9723148445.0499992371,139.26,2064.28
Weekly,2023-12-29,Other,3954340968.9200000763,59.64,2064.28
Weekly,2024-01-05,North America,107349155150,1623.79,2053.59
Weekly,2024-01-05,Europe,91479458709.9900054932,1383.68,2053.59
Weekly,2024-01-05,Asia,9620221735.4400005341,138.99,2053.59
Weekly,2024-01-05,Other,3912660617.5100002289,59.23,2053.59
Weekly,2024-01-12,North America,106906230591.7700042725,1617.62,2034.32
Weekly,2024-01-12,Europe,91060714144.4700012207,1377.81,2034.32
Weekly,2024-01-12,Asia,9568611533.1100006104,138.53,2034.32
Weekly,2024-01-12,Other,3909353809.0799999237,59.19,2034.32
Weekly,2024-01-19,North America,105272068173.4799957275,1614.12,2028.31
Weekly,2024-01-19,Europe,89663817388.3399963379,1374.8,2028.31
Weekly,2024-01-19,Asia,9682051850.8299999237,140.77,2028.31
Weekly,2024-01-19,Other,3869474549.9299998283,59.33,2028.31
Weekly,2024-01-26,North America,104544080987.1399993896,1610.98,2022.28
Weekly,2024-01-26,Europe,89014401878.0800018311,1371.68,2022.28
Weekly,2024-01-26,Asia,9754523300.5,141.88,2022.28
Weekly,2024-01-26,Other,3840911900.25,59.18,2022.28
Weekly,2024-02-02,North America,105040255575.8000030518,1606.12,2039.76
Weekly,2024-02-02,Europe,89554244056.3399963379,1369.34,2039.76
Weekly,2024-02-02,Asia,9927395514.4099998474,143.17,2039.76
Weekly,2024-02-02,Other,3867480852.8400001526,59.09,2039.76
Weekly,2024-02-09,North America,103629851208.3899993896,1592.9,2028.51
Weekly,2024-02-09,Europe,88861013404.2200012207,1365.89,2028.51
Weekly,2024-02-09,Asia,9864455034.5200004578,143.04,2028.51
Weekly,2024-02-09,Other,3838428759.6799998283,58.98,2028.51
Weekly,2024-02-16,North America,101869134230.8600006104,1585.82,1999.67
Weekly,2024-02-16,Europe,87466994632.5500030518,1361.69,1999.67
Weekly,2024-02-16,Asia,9786629339.7000007629,143.08,1999.67
Weekly,2024-02-16,Other,3786406380.4499998093,58.93,1999.67
Weekly,2024-02-23,North America,102713236913.4799957275,1575.69,2024.87
Weekly,2024-02-23,Europe,88511894395.4700012207,1357.88,2024.87
Weekly,2024-02-23,Asia,9864551471.8500003815,143.93,2024.87
Weekly,2024-02-23,Other,3838677500.6199998856,58.91,2024.87
Weekly,2024-03-01,North America,103460314139.8600006104,1569.7,2038.51
Weekly,2024-03-01,Europe,89336842738.1399993896,1355.59,2038.51
Weekly,2024-03-01,Asia,10127968102.8999996185,145.95,2038.51
Weekly,2024-03-01,Other,3880843385.5,58.89,2038.51
Weekly,2024-03-08,North America,108920974403.1999969482,1560.31,2139.99
Weekly,2024-03-08,Europe,94745317632.8699951172,1357.27,2139.99
Weekly,2024-03-08,Asia,10542263793.7999992371,144.77,2139.99
Weekly,2024-03-08,Other,4125457414.4099998474,59.11,2139.99
Weekly,2024-03-15,North America,109722972644.1399993896,1577.5,2166.87
Weekly,2024-03-15,Europe,93238639900.4900054932,1340.47,2166.87
Weekly,2024-03-15,Asia,10503171675.8999996185,144.16,2166.87
Weekly,2024-03-15,Other,4118113570.1300001144,59.19,2166.87
Weekly,2024-03-22,North America,110381698303.0700073242,1581.02,2162.52
Weekly,2024-03-22,Europe,93035083285.9700012207,1332.53,2162.52
Weekly,2024-03-22,Asia,10582374734.8400001526,144.81,2162.52
Weekly,2024-03-22,Other,4123685509.7300000191,59.08,2162.52
Weekly,2024-03-29,North America,112079561997.5700073242,1574.27,2195.58
Weekly,2024-03-29,Europe,94943375031.6100006104,1333.61,2195.58
Weekly,2024-03-29,Asia,11222579181.1800003052,149.55,2195.58
Weekly,2024-03-29,Other,4213218395.25,59.2,2195.58
Weekly,2024-04-05,North America,116168053847.1399993896,1571.83,2270.21
Weekly,2024-04-05,Europe,98106078801.5700073242,1327.55,2270.21
Weekly,2024-04-05,Asia,11864004345.6399993896,154.55,2270.21
Weekly,2024-04-05,Other,4372420825.8199996948,59.19,2270.21
Weekly,2024-04-12,North America,121279695785.1600036621,1571.07,2351.3
Weekly,2024-04-12,Europe,100966960320.9900054932,1307.69,2351.3
Weekly,2024-04-12,Asia,13425888224.8899993896,166.92,2351.3
Weekly,2024-04-12,Other,4547746300.7399997711,58.91,2351.3
Weekly,2024-04-19,North America,120562611984.1999969482,1575.75,2373.22
Weekly,2024-04-19,Europe,99302400299.0599975586,1297.92,2373.22
Weekly,2024-04-19,Asia,13947426285.2900009155,173.7,2373.22
Weekly,2024-04-19,Other,4480719749.9399995804,58.56,2373.22
Weekly,2024-04-26,North America,118542794369.2799987793,1573.61,2329.09
Weekly,2024-04-26,Europe,96649038440.7799987793,1282.97,2329.09
Weekly,2024-04-26,Asia,13290869807.9799995422,168.95,2329.09
Weekly,2024-04-26,Other,4397295492.5200004578,58.36,2329.09
Weekly,2024-05-03,North America,115862503223.5099945068,1570.59,2305.24
Weekly,2024-05-03,Europe,94511824834.6600036621,1281.2,2305.24
Weekly,2024-05-03,Asia,13165023057.3299999237,169.06,2305.24
Weekly,2024-05-03,Other,4303640420.7399997711,58.33,2305.24
Weekly,2024-05-10,North America,119765253926.1199951172,1570.2,2324.25
Weekly,2024-05-10,Europe,97308070424.1499938965,1275.74,2324.25
Weekly,2024-05-10,Asia,13413273878.6100006104,168.84,2324.25
Weekly,2024-05-10,Other,4433547731.4200000763,58.13,2324.25
Weekly,2024-05-17,North America,122088228871.9199981689,1580.45,2367.23
Weekly,2024-05-17,Europe,98876894264.8699951172,1280.04,2367.23
Weekly,2024-05-17,Asia,13591879656.7999992371,169.65,2367.23
Weekly,2024-05-17,Other,4481210154.6599998474,58.06,2367.23
Weekly,2024-05-24,North America,118484722151.2100067139,1573.14,2391.11
Weekly,2024-05-24,Europe,96117968630.3399963379,1276.14,2391.11
Weekly,2024-05-24,Asia,13342333169.2900009155,169.64,2391.11
Weekly,2024-05-24,Other,4375705245.6099996567,58.1,2391.11
Weekly,2024-05-31,North America,118756544081.7599945068,1573.09,2346.7
Weekly,2024-05-31,Europe,97161436662.2899932861,1286.94,2346.7
Weekly,2024-05-31,Asia,13735953665.1900005341,174.29,2346.7
Weekly,2024-05-31,Other,4372539642.720000267,57.93,2346.7
Weekly,2024-06-07,North America,117186092619.7299957275,1577.45,2335.03
Weekly,2024-06-07,Europe,95915819849.25,1291.03,2335.03
Weekly,2024-06-07,Asia,14035065292.0400009155,177.35,2335.03
Weekly,2024-06-07,Other,4329049399.3199996948,58.21,2335.03
Weekly,2024-06-14,North America,117295629915.8399963379,1565.48,2317.68
Weekly,2024-06-14,Europe,97264501424.0500030518,1298.15,2317.68
Weekly,2024-06-14,Asia,13846113931,177.81,2317.68
Weekly,2024-06-14,Other,4368233501.9899997711,58.33,2317.68
Weekly,2024-06-21,North America,117725183342.8699951172,1568.2,2331.03
Weekly,2024-06-21,Europe,97379833541.6699981689,1297.12,2331.03
Weekly,2024-06-21,Asia,14080578656.0300006866,178.17,2331.03
Weekly,2024-06-21,Other,4378396525.4399995804,58.26,2331.03
Weekly,2024-06-28,North America,117269511124.0899963379,1564.87,2321.59
Weekly,2024-06-28,Europe,97786513048.0399932861,1304.86,2321.59
Weekly,2024-06-28,Asia,14192263460.1700000763,181.66,2321.59
Weekly,2024-06-28,Other,4389578897.2100000381,58.58,2321.59
Weekly,2024-07-05,North America,120121729689.0700073242,1570.41,2351.98
Weekly,2024-07-05,Europe,100236704537.8899993896,1310.49,2351.98
Weekly,2024-07-05,Asia,14305226543.3999996185,180.64,2351.98
Weekly,2024-07-05,Other,4496448221.8599996567,58.82,2351.98
Weekly,2024-07-12,North America,121703372219.8999938965,1572.73,2388.99
Weekly,2024-07-12,Europe,101935664032.9799957275,1317.3,2388.99
Weekly,2024-07-12,Asia,14368322227.9500007629,179.08,2388.99
Weekly,2024-07-12,Other,4551518333.7899999619,58.82,2388.99
Weekly,2024-07-19,North America,122085621062.6999969482,1579.93,2442.4
Weekly,2024-07-19,Europe,102052409925.1300048828,1320.65,2442.4
Weekly,2024-07-19,Asia,14398282217.0599994659,179.74,2442.4
Weekly,2024-07-19,Other,4544885922.6000003815,58.79,2442.4
Weekly,2024-07-26,North America,121610595895.2400054932,1585.23,2393.51
Weekly,2024-07-26,Europe,101369946870.6100006104,1321.39,2393.51
Weekly,2024-07-26,Asia,14206051136.5799999237,182.88,2393.51
Weekly,2024-07-26,Other,4554141878.0900001526,59.39,2393.51
Weekly,2024-08-02,North America,126226429490.1300048828,1589.77,2426.41
Weekly,2024-08-02,Europe,105245854145.4199981689,1325.39,2426.41
Weekly,2024-08-02,Asia,15135850676.5599994659,187.16,2426.41
Weekly,2024-08-02,Other,4715141458.5600004196,59.4,2426.41
Weekly,2024-08-09,North America,123434313779.1300048828,1581.65,2405.93
Weekly,2024-08-09,Europe,103311488824.9600067139,1323.81,2405.93
Weekly,2024-08-09,Asia,15036703887.7999992371,189.62,2405.93
Weekly,2024-08-09,Other,4736037641.7299995422,60.69,2405.93
Weekly,2024-08-16,North America,127008560972.8000030518,1589.07,2462.31
Weekly,2024-08-16,Europe,105911370050.8600006104,1325.21,2462.31
Weekly,2024-08-16,Asia,15115845917.1399993896,187.97,2462.31
Weekly,2024-08-16,Other,4980533380.5600004196,62.37,2462.31
Weekly,2024-08-23,North America,128864336140.5500030518,1596.1,2503.29
Weekly,2024-08-23,Europe,107353770249.5,1329.67,2503.29
Weekly,2024-08-23,Asia,15034610502.3199996948,184.32,2503.29
Weekly,2024-08-23,Other,5056406298.1700000763,62.65,2503.29
Weekly,2024-08-30,North America,129909957743.7599945068,1607.73,2511.29
Weekly,2024-08-30,Europe,107430116628.1000061035,1329.48,2511.29
Weekly,2024-08-30,Asia,15350554497.5400009155,187.18,2511.29
Weekly,2024-08-30,Other,5066617483.0699996948,62.68,2511.29
Weekly,2024-09-06,North America,129600283043.1199951172,1608.5,2496.41
