date,region,tonnes_including_us,tonnes_excluding_us,world_total_including_us,world_total_excluding_us,united_states_tonnes,reported_countries,carried_forward_countries,unavailable_countries
2025-03-31,Sub-Saharan Africa,194.69,194.69,32418.58,24285.12,8133.46,106,15,2
2025-03-31,Australasia / Oceania,79.90,79.90,32418.58,24285.12,8133.46,106,15,2
2025-06-30,North America,8133.46,0.00,32479.20,24345.74,8133.46,103,18,2
2025-06-30,Western Europe,11767.25,11767.25,32479.20,24345.74,8133.46,103,18,2
2025-06-30,East Asia,3682.22,3682.22,32479.20,24345.74,8133.46,103,18,2
2025-06-30,Central and Eastern Europe,3947.07,3947.07,32479.20,24345.74,8133.46,103,18,2
2025-06-30,Central Asia,739.97,739.97,32479.20,24345.74,8133.46,103,18,2
2025-06-30,South Asia,967.47,967.47,32479.20,24345.74,8133.46,103,18,2
2025-06-30,Middle East & North Africa,1634.99,1634.99,32479.20,24345.74,8133.46,103,18,2
2025-06-30,South East Asia,743.04,743.04,32479.20,24345.74,8133.46,103,18,2
2025-06-30,Latin America & Caribbean,587.10,587.10,32479.20,24345.74,8133.46,103,18,2
2025-06-30,Sub-Saharan Africa,196.73,196.73,32479.20,24345.74,8133.46,103,18,2
2025-06-30,Australasia / Oceania,79.90,79.90,32479.20,24345.74,8133.46,103,18,2
2025-09-30,North America,8133.46,0.00,32553.35,24419.89,8133.46,100,21,2
2025-09-30,Western Europe,11767.31,11767.31,32553.35,24419.89,8133.46,100,21,2
2025-09-30,East Asia,3687.59,3687.59,32553.35,24419.89,8133.46,100,21,2
2025-09-30,Central and Eastern Europe,3962.07,3962.07,32553.35,24419.89,8133.46,100,21,2
2025-09-30,Central Asia,756.82,756.82,32553.35,24419.89,8133.46,100,21,2
2025-09-30,South Asia,967.67,967.67,32553.35,24419.89,8133.46,100,21,2
2025-09-30,Middle East & North Africa,1640.91,1640.91,32553.35,24419.89,8133.46,100,21,2
2025-09-30,South East Asia,747.69,747.69,32553.35,24419.89,8133.46,100,21,2
2025-09-30,Latin America & Caribbean,609.13,609.13,32553.35,24419.89,8133.46,100,21,2
2025-09-30,Sub-Saharan Africa,200.80,200.80,32553.35,24419.89,8133.46,100,21,2
2025-09-30,Australasia / Oceania,79.90,79.90,32553.35,24419.89,8133.46,100,21,2
2025-12-31,North America,8133.46,0.00,32652.15,24518.69,8133.46,93,28,2
2025-12-31,Western Europe,11767.40,11767.40,32652.15,24518.69,8133.46,93,28,2
2025-12-31,East Asia,3690.54,3690.54,32652.15,24518.69,8133.46,93,28,2
2025-12-31,Central and Eastern Europe,4002.97,4002.97,32652.15,24518.69,8133.46,93,28,2
2025-12-31,Central Asia,807.59,807.59,32652.15,24518.69,8133.46,93,28,2
2025-12-31,South Asia,967.85,967.85,32652.15,24518.69,8133.46,93,28,2
2025-12-31,Middle East & North Africa,1640.93,1640.93,32652.15,24518.69,8133.46,93,28,2
2025-12-31,South East Asia,742.73,742.73,32652.15,24518.69,8133.46,93,28,2
2025-12-31,Latin America & Caribbean,636.41,636.41,32652.15,24518.69,8133.46,93,28,2
2025-12-31,Sub-Saharan Africa,182.37,182.37,32652.15,24518.69,8133.46,93,28,2
2025-12-31,Australasia / Oceania,79.90,79.90,32652.15,24518.69,8133.46,93,28,2
2026-03-31,North America,8133.46,0.00,32644.15,24510.69,8133.46,43,78,2
2026-03-31,Western Europe,11767.40,11767.40,32644.15,24510.69,8133.46,43,78,2
2026-03-31,East Asia,3697.70,3697.70,32644.15,24510.69,8133.46,43,78,2
2026-03-31,Central and Eastern Europe,3937.62,3937.62,32644.15,24510.69,8133.46,43,78,2
2026-03-31,Central Asia,847.27,847.27,32644.15,24510.69,8133.46,43,78,2
2026-03-31,South Asia,968.06,968.06,32644.15,24510.69,8133.46,43,78,2
2026-03-31,Middle East & North Africa,1641.11,1641.11,32644.15,24510.69,8133.46,43,78,2
2026-03-31,South East Asia,750.05,750.05,32644.15,24510.69,8133.46,43,78,2
2026-03-31,Latin America & Caribbean,639.21,639.21,32644.15,24510.69,8133.46,43,78,2
2026-03-31,Sub-Saharan Africa,182.37,182.37,32644.15,24510.69,8133.46,43,78,2
2026-03-31,Australasia / Oceania,79.90,79.90,32644.15,24510.69,8133.46,43,78,2
